,GEOID,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16
55,36005008600,53125.05697762428,21747.0,0.5645,49.73524962178517,0.12643678160919541,0.0
56,36005008700,77854.62155583948,29152.0,0.4748,47.88068709377902,0.06387306753458095,0.006157246605620461
57,36005008900,78559.70625147551,26711.0,0.4738,46.26159554730983,0.06104417670682731,0.005889646621202728
58,36005009000,9706.708648056987,28631.0,0.6121,47.80524722502523,0.1518456375838926,0.0
59,36005009200,50145.58501232642,38708.0,0.5057,52.4373484236055,0.17732366512854317,0.00720164609053498
60,36005009300,7433.472403943714,30811.0,0.4708,45.58370591157476,0.06869220607661823,0.0
61,36005009600,9620.565097768595,47250.0,0.4553,39.78391356542617,0.18766999093381687,0.004760015866719556
62,36005009800,26634.615843629846,54007.0,0.4381,46.69451585261354,0.13619942196531792,0.012932674020540129
63,36005011000,188.90429679349057,0.0,0.364,,0.12962962962962962,0.0
64,36005011502,35237.00522478663,22321.0,0.5585,44.029017857142854,0.15077473182359952,0.018296667392724897
65,36005011700,2905.2109558410357,26500.0,0.5156,37.0298769771529,0.13055555555555556,0.003952569169960474
66,36005011800,12615.032081329522,85048.0,0.347,36.91951219512195,0.07173539518900343,0.0067178502879078695
67,36005011900,80969.36986115559,23224.0,0.4526,44.77637614678899,0.10353168843734882,0.007624633431085044
68,36005012101,63992.36454235387,29294.0,0.4007,45.631244323342415,0.10204081632653061,0.010240112994350282
69,36005012102,85772.00078592038,18692.0,0.436,45.449561403508774,0.16341030195381884,0.0
70,36005012300,34651.97339917629,24474.0,0.6185,44.18333333333333,0.04553624925104853,0.008320332813312533
71,36005012500,66149.48845316257,28359.0,0.502,37.18540829986613,0.1088939566704675,0.006098991320666197
72,36005012701,46988.816445258526,18777.0,0.5496,45.008278145695364,0.07613469985358712,0.0
73,36005012901,70222.59070680197,20243.0,0.4404,43.88663967611336,0.12562396006655574,0.02057223930007094
74,36005013000,32267.81096753682,76488.0,0.3647,43.5958904109589,0.08515535097813579,0.0
75,36005013100,55857.937204301765,29114.0,0.4534,44.302689180737964,0.058469945355191254,0.015488078255553291
76,36005013200,30751.179153105655,100258.0,0.3727,42.014368610113294,0.05353535353535353,0.002244983864178476
77,36005013300,97952.81036978752,21731.0,0.4835,40.433766233766235,0.13933362180874082,0.0
78,36005013500,59642.207095844555,25947.0,0.5265,41.08533554266777,0.09480968858131487,0.0
79,36005013800,9525.5367964719,70598.0,0.4323,32.70432692307692,0.10330288123682362,0.013624955181068482
80,36005014100,84542.92280458986,30408.0,0.5761,43.02452912833991,0.11463778939507095,0.004602584528235086
81,36005014300,21664.43349952383,16793.0,0.4147,39.85215053763441,0.09956709956709957,0.0047169811320754715
82,36005014400,41462.71355438182,24034.0,0.5477,61.44839067702553,0.17568152315015145,0.007496740547588005
83,36005014500,115795.12114557803,24301.0,0.4648,53.731617647058826,0.1653241273494438,0.01149280121242738
84,36005014701,133339.05070500786,16170.0,0.4663,43.18772136953955,0.24596273291925466,0.013566986998304126
85,36005014702,118603.30468088896,18276.0,0.477,48.45620667926906,0.10331905781584583,0.005173404866832727
86,36005014900,75194.92173397954,25057.0,0.4508,43.102739726027394,0.1381798002219756,0.0017969451931716084
87,36005015100,63944.82605004402,32782.0,0.4822,48.536847767617,0.0776930409914204,0.008561977038334306
88,36005015200,23938.777766400577,70441.0,0.4373,37.26519337016575,0.11871227364185111,0.004669540229885058
89,36005015300,54179.66830674147,18655.0,0.6037,42.21007289595759,0.15981259760541386,0.007302315877321094
90,36005015500,64688.63252134851,17438.0,0.4832,45.169270833333336,0.2294930875576037,0.0
91,36005015700,35323.204774590246,33661.0,0.4774,46.10198300283286,0.22419627749576987,0.016378100140383715
92,36005015800,17321.88965606673,67115.0,0.4022,37.20643939393939,0.037037037037037035,0.007386888273314866
93,36005015900,40070.98274060127,15033.0,0.5414,44.84848484848485,0.17307692307692307,0.0
94,36005016000,20974.701612999084,80500.0,0.4197,38.00444691495275,0.07695984703632887,0.0
95,36005016100,46933.7636525375,15625.0,0.5151,41.49407361197754,0.15059642147117297,0.006605331446095777
96,36005016200,28862.238100101382,70813.0,0.4934,36.917040358744394,0.05858585858585859,0.007056451612903226
97,36005016300,0.0,0.0,0.0,,,
98,36005016400,16187.523593986174,65000.0,0.4493,36.046195652173914,0.12555066079295155,0.0058823529411764705
99,36005016500,13819.889626527412,25431.0,0.4892,45.06024096385542,0.12971698113207547,0.014373716632443531
100,36005016600,18966.286250451714,68864.0,0.4196,42.87093495934959,0.07792207792207792,0.014625228519195612
101,36005016700,36301.155429724815,26250.0,0.3938,43.84287454323995,0.1694915254237288,0.014773126978543792
102,36005016900,37936.39184830839,25000.0,0.4753,38.22254335260116,0.26849894291754756,0.012620638455827766
103,36005017100,0.0,0.0,0.0,,,
104,36005017300,83369.04856060595,17500.0,0.4883,43.350515463917525,0.17019183472700442,0.0015177385695313982
105,36005017500,118912.59150567379,26690.0,0.561,42.78336980306346,0.08545517963027555,0.003325621746674378
106,36005017701,126985.43784532818,24847.0,0.5521,34.545717592592595,0.14128352490421456,0.010845986984815618
107,36005017702,99384.20252678769,26946.0,0.4847,42.77037826318593,0.16110183639398998,0.0011109053878911312
108,36005017901,172575.8419680614,28987.0,0.4404,41.28339444735464,0.0819158460161146,0.010113027959547887
109,36005017902,119579.01639445015,19912.0,0.445,37.94788273615635,0.15851272015655576,0.0
110,36005018101,102893.8837735775,24953.0,0.4918,40.85176085176085,0.09222948438634714,0.0
111,36005018102,157230.36363129207,36755.0,0.4131,40.28013182674199,0.18761188686000715,0.00662136260672591
112,36005018301,153052.55128605544,30104.0,0.5086,39.644578313253014,0.10510805500982318,0.0037650602409638554
113,36005018302,88479.57015720647,28822.0,0.5328,41.23806275579809,0.08960367604824813,0.0
114,36005018400,20688.606580318545,62230.0,0.4208,38.62560679611651,0.024536532170119956,0.006235827664399093
115,36005018500,46109.15419696235,28496.0,0.4202,43.25795323878881,0.12983508245877062,0.0
116,36005018900,60710.94156206868,22014.0,0.4894,37.487151248164466,0.11394258933801991,0.005448241703813769
117,36005019300,61344.01783739649,22500.0,0.5352,43.26459390862944,0.18782942022041207,0.00235464589748234
118,36005019400,6917.431269065374,55833.0,0.4484,43.55359001040583,0.10780017528483786,0.0069084628670120895
119,36005019500,87906.82159645125,27294.0,0.4575,41.557377049180324,0.16213086276780544,0.006787944610371979
120,36005019700,118875.80541638407,21616.0,0.5196,41.94475974271661,0.08238063214525891,0.008388520971302429
121,36005019900,123293.13961410911,33402.0,0.4737,40.13297150610583,0.10780669144981413,0.0
122,36005020000,35099.173153315474,44702.0,0.4289,50.600388915896936,0.14626515447790378,0.013748657357679914
123,36005020100,39455.86602189645,30281.0,0.4756,41.9993117687543,0.08,0.0035063113604488078
124,36005020200,45529.03808431405,34938.0,0.4784,46.5,0.08606173994387278,0.006925207756232687
125,36005020400,56095.025661753534,42383.0,0.4089,41.419650291423814,0.21550205519671167,0.02446696959105208
126,36005020501,64199.104259373686,23194.0,0.5011,41.29637016354208,0.08284023668639054,0.0058505850585058505
127,36005020502,52479.25427924793,15776.0,0.589,41.57012195121951,0.09840425531914894,0.007662835249042145
128,36005020601,49882.3218153858,51293.0,0.4639,47.7141568981064,0.1681096681096681,0.007355516637478109
129,36005020900,86557.02893594246,31396.0,0.4043,38.31985851440121,0.07878521126760564,0.02190959409594096
130,36005021001,129874.29586977258,50400.0,0.3792,48.3937987766294,0.11280214861235452,0.011949685534591196
131,36005021002,102781.34815748088,54393.0,0.3926,49.46842410196987,0.13862332695984703,0.0024803034724248615
132,36005021100,88573.38594592459,25884.0,0.4509,40.28184281842818,0.15836909871244637,0.00712223291626564
133,36005021200,133038.9323273405,53904.0,0.3409,46.42483660130719,0.12124425592082008,0.0
134,36005021301,44288.81108250465,16420.0,0.528,32.97826086956522,0.08582089552238806,0.006422018348623854
135,36005021302,96505.40755837069,31443.0,0.3696,42.57831325301205,0.11355002110595187,0.0
136,36005021501,137468.59422987053,26817.0,0.4913,47.54237288135593,0.1504424778761062,0.002582866982350409
137,36005021502,104881.81552987275,19494.0,0.4794,41.4458413926499,0.17092411720510894,0.009685230024213076
138,36005021601,68007.29859818358,26152.0,0.4725,48.07831762146483,0.22989102231447847,0.005652378709373528
139,36005021602,91510.34871813146,42835.0,0.4042,51.14466292134831,0.12117540139351711,0.0
140,36005021700,84280.74941026111,23963.0,0.4776,41.807558428642466,0.129938900203666,0.0025154798761609907
141,36005021800,55508.399899512835,34313.0,0.4316,44.753395282344535,0.11993097497842968,0.01771855322887685
142,36005021900,20909.00029565546,23092.0,0.5027,47.570281124497996,0.06618962432915922,0.0044286979627989375
143,36005022000,24206.32779017706,26458.0,0.4724,44.075382803298,0.20728291316526612,0.04480369515011547
144,36005022101,149147.76671430605,27000.0,0.4619,42.326768781911014,0.10918854415274463,0.010036026762738034
145,36005022102,172420.4654003953,19933.0,0.4711,38.31831831831832,0.15489527520701413,0.0
146,36005022200,38673.28829430644,40221.0,0.418,43.42559523809524,0.0975991649269311,0.0018242626938279112
147,36005022300,146464.30582539216,23947.0,0.5019,42.883558220889554,0.1439084219133279,0.0
148,36005022401,85635.32287750549,46250.0,0.5555,42.913153456998316,0.16210670314637482,0.03269852676967301
149,36005022403,74445.32734330202,38967.0,0.4849,50.35980991174474,0.16441207075962538,0.0
150,36005022404,119136.09487356128,43856.0,0.4385,46.52482269503546,0.08646288209606987,0.004525964745116722
151,36005022500,121898.0995725204,29273.0,0.579,39.80684326710817,0.15071406867213613,0.02084343189529811
152,36005022701,126899.65159371949,30218.0,0.4427,40.55118110236221,0.1381625441696113,0.002665718855518038
153,36005022702,77712.53841826285,23438.0,0.4631,37.75833333333333,0.1132596685082873,0.0
154,36005022703,110771.26003150771,43106.0,0.4647,31.35,0.08641975308641975,0.0
155,36005022800,88921.46267503555,50904.0,0.375,46.29542151162791,0.12723480333730633,0.0034094783498124785
156,36005022901,122354.13513882126,28750.0,0.4699,38.89489953632148,0.13418406805877803,0.0038174877295037266
157,36005022902,90980.15476098818,27743.0,0.4495,39.66773418734988,0.20778477389811104,0.007675775253300584
158,36005023000,47856.51327064363,37788.0,0.4724,43.93775933609958,0.16731517509727625,0.0
159,36005023100,34960.61062160135,26477.0,0.4728,42.355460385438974,0.24074074074074073,0.02883435582822086
160,36005023200,49038.916191312535,51850.0,0.5128,46.2,0.16941852117731515,0.0026022304832713753
161,36005023301,90151.5379496938,23023.0,0.4586,39.350124378109456,0.11995916283818274,0.005332040717401842
162,36005023302,142985.98169565015,25710.0,0.4454,41.55680832610581,0.1414965986394558,0.010632344711807499
163,36005023501,125444.34038506863,25854.0,0.4031,40.71687183200579,0.1282051282051282,0.0
164,36005023502,125672.6879303369,21167.0,0.4939,38.997477931904164,0.13180933852140078,0.0
165,36005023600,63718.62753110518,39318.0,0.4903,40.0382096069869,0.1372369624885636,0.006219458018658374
166,36005023702,66531.4006705516,32176.0,0.478,45.292397660818715,0.11908646003262642,0.013245033112582781
167,36005023703,148450.9697419283,29447.0,0.4322,43.028690421101345,0.17246273953158267,0.031459879816189466
168,36005023704,159021.21558781088,21822.0,0.4788,37.83103448275862,0.12208436724565756,0.008274519347773181
169,36005023800,19147.207220077165,46484.0,0.4184,39.681059862610404,0.14469453376205788,0.006341656757827983
170,36005023900,116035.55817580457,20553.0,0.5095,40.711783439490446,0.08349407550289335,0.006240448293428426
171,36005024000,39498.06718314731,32834.0,0.4226,41.512121212121215,0.10966735966735967,0.009489254814401339
172,36005024100,114812.35313915419,25000.0,0.4257,40.564551422319475,0.11014492753623188,0.004075394803871625
173,36005024300,96037.0112577175,19879.0,0.4743,42.56841505131129,0.12558575445173384,0.006474820143884892
174,36005024400,34506.5762790868,54375.0,0.4072,40.76886341929322,0.14408770555990602,0.0
175,36005024501,126762.2756305975,21892.0,0.4907,44.14149443561208,0.168875587858059,0.007851934941110488
176,36005024502,102082.45371383928,28382.0,0.4791,39.587765957446805,0.13100724160631994,0.010020554984583761
177,36005024600,39792.122012772525,62444.0,0.4419,38.895004233700256,0.10226442658875091,0.0
178,36005024700,35491.955680738116,41859.0,0.3982,44.40191387559808,0.0866062437059416,0.0036553524804177544
179,36005024800,28657.62938926659,60417.0,0.4334,37.74096385542169,0.08412322274881516,0.0055682934818211596
180,36005024900,0.0,0.0,0.0,,,
181,36005025000,38812.26210919773,71563.0,0.4592,34.118432769367764,0.07418856259659969,0.0003694126339120798
182,36005025100,81885.14389876257,26048.0,0.4972,40.08118081180812,0.07360742705570292,0.0
183,36005025200,36694.269484996614,56932.0,0.4442,36.28532360984503,0.09712509712509712,0.020059435364041606
184,36005025300,122206.21635900057,29427.0,0.4199,45.022812111157194,0.1481848184818482,0.01767457979552937
185,36005025400,30788.91597805427,53031.0,0.4685,38.270401948842874,0.06638115631691649,0.005472636815920398
186,36005025500,88063.30493577669,26283.0,0.4308,41.85761957730812,0.12059369202226346,0.0
187,36005025600,24027.360541080834,41361.0,0.3982,38.7701317715959,0.23554153522607782,0.034025374855824686
188,36005025700,30871.80495341815,29736.0,0.5574,44.12872154115587,0.07841614906832298,0.040370976541189305
189,36005026100,29796.758327768282,70956.0,0.374,46.45522388059702,0.04862385321100918,0.00910010111223458
190,36005026300,95639.30416448122,28626.0,0.4357,47.76451310861423,0.13318856315598987,0.0030680074995738877
191,36005026400,33562.10089456169,66571.0,0.4594,37.373972112978194,0.07276771528439784,0.0
192,36005026500,101401.76966881458,28625.0,0.4984,44.21289123024481,0.1375400542272615,0.006230116648992577
193,36005026601,47508.60081832026,58125.0,0.3391,43.02649930264993,0.04044803982576229,0.009424764380890478
194,36005026602,46084.44059688874,43480.0,0.4682,41.369928400954656,0.11336032388663968,0.03682457438934123
195,36005026701,143066.00533704396,27365.0,0.4793,50.74351585014409,0.140715667311412,0.0
196,36005026702,111780.4870250479,36382.0,0.4494,41.78234501347709,0.12476060191518468,0.00328853302830998
197,36005026900,25208.216609803465,36433.0,0.4351,42.551878855860906,0.1238465274405051,0.011463609704078913
198,36005027300,99365.93094581572,39367.0,0.4094,46.2438574938575,0.1463827728042584,0.0076489028213166145
199,36005027401,16633.075347503887,83293.0,0.4001,37.54208754208754,0.08250966910184787,0.0
200,36005027402,19041.446758268197,70852.0,0.405,33.80952380952381,0.051059206952743075,0.0
201,36005027600,100.14312251388759,60000.0,0.3015,,0.5,0.0
202,36005027700,84859.11007514605,33484.0,0.4406,39.886928991406606,0.12999246420497362,0.0
203,36005027900,68601.17881909841,59426.0,0.3827,47.91724909141739,0.09168495488905146,0.009759650400582666
204,36005028100,81322.15431753107,61404.0,0.3941,46.95041816009558,0.11847014925373134,0.0
205,36005028300,36304.932572770245,23911.0,0.5051,39.25877192982456,0.11041666666666666,0.0003061849357011635
206,36005028400,1593.901590525164,98482.0,0.6474,28.681318681318682,0.046153846153846156,0.0
207,36005028500,32006.685459776036,59556.0,0.4836,41.1937075879087,0.05399449035812672,0.0
208,36005028600,16068.263383951964,74861.0,0.3696,31.071428571428573,0.08846761453396525,0.030120481927710843
209,36005028700,52933.13614322566,52342.0,0.4238,37.76405451448041,0.08075842696629214,0.015468901063486949
210,36005028800,27507.329981797237,101351.0,0.3829,32.61495844875346,0.021119324181626188,0.021168501270110076
211,36005028900,59368.94068606539,48750.0,0.3841,45.99811231713072,0.07860774344935471,0.0
212,36005029301,16552.642318313745,103555.0,0.5037,39.584468664850135,0.06907894736842106,0.006007646095030038
213,36005029302,32499.35452925164,96710.0,0.4,48.505077096652876,0.03096600471221811,0.008776950963556573
214,36005029500,56726.019594899066,101875.0,0.419,45.829685634699565,0.03873239436619718,0.0034020412247348407
215,36005029600,5950.276743986475,51500.0,0.4166,29.13533834586466,0.08626198083067092,0.004914004914004914
216,36005029700,38582.4869625364,87396.0,0.4362,45.72265625,0.054474708171206226,0.007950028392958546
217,36005030000,34420.86860516403,59770.0,0.4441,39.24069295982307,0.04369414101290963,0.008404896765941897
218,36005030100,23496.716769122108,76000.0,0.5593,44.401805869074494,0.031578947368421054,0.010844306738962044
219,36005030200,57631.15783523108,52406.0,0.382,46.931320019483685,0.11318458417849898,0.008539188777066178
220,36005030701,35145.206075435504,84453.0,0.4721,44.74876626289816,0.052319109461966606,0.02758751902587519
221,36005030900,7117.330262155991,103709.0,0.4753,46.177215189873415,0.07257501744591766,0.012554585152838428
222,36005031000,20129.928107387925,81709.0,0.3925,39.48725055432372,0.04343629343629344,0.005695687550854353
223,36005031200,21380.821413397825,68276.0,0.4243,38.09922680412371,0.11425462459194777,0.004822182037371911
224,36005031400,27017.155930975343,82778.0,0.468,42.05590622182146,0.09112903225806451,0.002758620689655172
225,36005031600,26737.529354634982,62692.0,0.4149,40.345454545454544,0.0664488017429194,0.0
226,36005031800,29375.249146908933,62391.0,0.4179,50.7286432160804,0.12244897959183673,0.005982053838484547
227,36005031900,7949.409182041653,0.0,0.0,17.63888888888889,0.1828358208955224,0.0
228,36005032300,20750.4066517616,89004.0,0.4061,43.686723973256925,0.07338675664276677,0.005535055350553505
229,36005032400,26819.302435830574,25625.0,0.4934,46.19848612279226,0.08484408992023205,0.0
230,36005032600,27003.80617592297,57177.0,0.4164,40.49965059399022,0.10767400356930398,0.011317469529889728
231,36005032800,53569.72485675604,26444.0,0.5346,37.36228813559322,0.16299303944315546,0.011887433284813197
232,36005033000,72248.11182700962,37648.0,0.4046,48.905152224824356,0.11704582921200132,0.0
233,36005033201,98570.16928722504,44524.0,0.4133,46.536208732694355,0.13906996957844414,0.023638470451911937
234,36005033202,99121.19361071396,42650.0,0.4392,45.99073414112616,0.12845070422535212,0.002059967956054017
235,36005033400,1251.9670145854002,45833.0,0.4533,38.734939759036145,0.09659863945578231,0.004155124653739612
236,36005033500,7740.552143372151,98542.0,0.5643,39.369973190348524,0.06357758620689655,0.01167883211678832
237,36005033600,95805.83246412588,32523.0,0.495,40.929890848026865,0.16233547080661492,0.011783767859773163
238,36005033700,13851.227497097678,87500.0,0.4317,44.0603700097371,0.06276870163370593,0.0
239,36005033800,70680.68209169303,41875.0,0.4537,46.48302561048243,0.16862929816297692,0.0029789184234647113
240,36005034000,79483.31104016484,35058.0,0.4479,41.77021696252466,0.14183835182250396,0.00709663953245669
241,36005034200,33556.85357531348,48690.0,0.4142,47.27434679334917,0.12048192771084337,0.0
242,36005034300,34658.37597337963,71810.0,0.4035,43.200934579439256,0.055710306406685235,0.009398496240601503
243,36005034400,37923.10385511692,61346.0,0.4367,42.6231884057971,0.1444805194805195,0.005726872246696035
244,36005034500,32288.982756130215,57044.0,0.459,41.57821229050279,0.06761786600496278,0.009844868735083532
245,36005034800,41300.749583739234,36161.0,0.5026,47.246153846153845,0.10302457466918714,0.0
246,36005035000,24963.642218917194,53802.0,0.4054,39.65243902439025,0.10674157303370786,0.0
247,36005035100,16521.912065102133,74961.0,0.4309,45.15717092337918,0.10708822029576746,0.000563856780377784
248,36005035600,15019.81581738554,63984.0,0.3834,45.46996124031008,0.07298001737619461,0.000434593654932638
249,36005035800,28036.792951540734,66458.0,0.3517,47.93894289185905,0.12964824120603016,0.009279086366880799
250,36005035900,41801.16731454368,25341.0,0.4656,41.76767676767677,0.223121387283237,0.00495785820525533
251,36005036000,31166.456649054588,63403.0,0.3872,39.590225563909776,0.13271028037383178,0.0018969332911792601
252,36005036100,96193.8097815285,21100.0,0.5563,41.90637720488467,0.36933223413025557,0.003019627579265224
253,36005036300,91001.46167904178,18131.0,0.521,44.411764705882355,0.243505566657151,0.00446369961927268
254,36005036400,32661.115071217948,63750.0,0.4141,49.434889434889435,0.08502906976744186,0.0
255,36005036501,104424.80968640248,21039.0,0.4561,49.537213740458014,0.26880984952120385,0.02166354640278149
256,36005036502,54797.94964382388,22105.0,0.4987,38.1,0.1892744479495268,0.020934761441090556
257,36005036700,76014.4305750355,23615.0,0.532,40.451945080091534,0.14967259120673526,0.03453453453453453
258,36005036800,32968.76116686926,44286.0,0.4065,45.59649122807018,0.16818181818181818,0.012166588675713618
259,36005036901,61755.19538722123,15735.0,0.4928,46.90248565965583,0.23126614987080105,0.018298261665141813
260,36005036902,83420.61742268263,23409.0,0.4827,49.1015625,0.22158438576349024,0.01582131223825035
261,36005037000,39383.271016696744,46354.0,0.4742,47.50683682771194,0.08709677419354839,0.011349306431273645
262,36005037100,55046.89957943882,22477.0,0.5175,43.45593869731801,0.1414717626925271,0.012109469605231292
263,36005037200,30075.29111694619,45250.0,0.3846,45.09309967141292,0.1702127659574468,0.011358258400378608
264,36005037300,85395.70531723474,32072.0,0.4238,47.47801345059493,0.13008474576271187,0.003946188340807175
265,36005037400,60211.36919010282,27275.0,0.4819,44.52416918429003,0.1734567901234568,0.011195001301744337
266,36005037504,37582.650168720334,19683.0,0.4985,42.191192266380234,0.14216867469879518,0.012861736334405145
267,36005037600,50306.95132802459,51837.0,0.4473,46.75318315377081,0.23954642097802978,0.009020090200902008
268,36005037800,65737.76183330588,34658.0,0.4338,40.9125,0.20745341614906831,0.013451543870376031
269,36005037900,67714.48147800818,28051.0,0.6082,45.97457627118644,0.16927592954990214,0.02762543164736949
270,36005038000,57939.466371018185,35485.0,0.4791,41.19019138755981,0.18076580587711488,0.012610340479192938
271,36005038100,117904.31760749045,34464.0,0.4235,45.32742402315485,0.1413733410271206,0.0
272,36005038200,46721.908543258585,44661.0,0.4703,39.14231856738925,0.18906942392909898,0.006766381766381766
273,36005038301,125387.01052120663,28197.0,0.4817,43.15317762085823,0.12667261373773417,0.0065832784726793945
274,36005038302,106935.19830508692,22083.0,0.5687,51.38568129330254,0.23064113238967526,0.013202437373053487
275,36005038500,64512.372915744854,21236.0,0.477,43.98828887443071,0.13008130081300814,0.004732200473220047
276,36005038600,51201.85702861697,54056.0,0.3939,48.23215750615258,0.11848021582733813,0.021557632398753895
277,36005038700,47699.445160053896,20469.0,0.5058,34.7921967769296,0.19255759007678677,0.006238859180035651
278,36005038800,44461.818004363704,56932.0,0.4423,44.206426484907496,0.19345454545454546,0.004469727752945957
279,36005038900,81914.06868163543,29695.0,0.4803,39.64096385542169,0.16216216216216217,0.022267582111709035
280,36005039000,40508.21859141589,32438.0,0.4944,43.477508650519034,0.2315051020408163,0.037427325581395346
